Class 1
('HES1B', 1.684204442313376)
('HES1C', 1.5131677812773741)
('HES1D', 1.9671046294118502)
('HES8B', 1.5263259295225748)
('HES9', 1.0986861117854827)
('HESC3', 1.6578881458103321)
('HESC3A', 0.69078277860589998)
('HESC4', 1.8026277764290348)
('HETENURE', 1.4342003635559404)
('HETS2O', 104.13075057154782)
('HETS3O', 15.032439541304598)
('HETS4O', 19.191178468590834)
('HETS5O', 4.1250987381607462)
('HETS6O', 15.249730580126025)
('HETS8CO', 42.197766563597888)
('HETS8DO', 0.82898260509094635)
('HETS8O', 120.06544967840115)
('HETS8OU', 112.17825150728729)
('HETSP3O', 56.751112616816158)
('HHSUPWGT', 3204.7837610968431)
('HRHHID', 782372781260646.25)
('HRHHID2', 91639.22864489221)
('HRHTYPE', 3.8881001551239818)
('HRNUMHOU', 2.8092446447723693)
('HRPOOR', 1.4407794376749778)
('HRSUPINT', 1.0)
('HUBUS', 1.9539464811667751)
('HUFINAL', 172.05207387625842)
('HWHHWGT', 2565.1201405879629)
('HWHHWTLN', 1.1842140753329016)
('OCCURNUM', 1.565799636417196)
('PEAFEVER', 1.8421207494365215)
('PEAFNOW', 2.0)
('PECYC', 0.13148957858652319)
('PEDISDRS', 1.9802627776429034)
('PEDISEAR', 1.914472036452582)
('PEDISEYE', 1.9473674070549352)
('PEDISOUT', 1.9473674070477429)
('PEDISPHY', 1.8421029589162032)
('PEDISREM', 1.9013138882146434)
('PEEDUCA', 39.151263119771002)
('PEERNCOV', 0.0065983402119236022)
('PEERNHRO', 10.019949149378904)
('PEERNLAB', 0.0065983402119236022)
('PEERNUOT', 0.0065983402119236022)
('PEERNWKP', 1.789527426469645)
('PEFNTVTY', 105.51409255363116)
('PEHRACT1', 21.802311236293292)
('PEHRACTT', 22.407586055244252)
('PEHRUSL1', 22.420744203482315)
('PEHRUSLT', 20.861503637271689)
('PEHSPNON', 1.8223649987931425)
('PEIO1COW', 2.4210259003888326)
('PEIO1ICD', 4126.1910941162514)
('PEIO2ICD', 75.659371634962994)
('PELKDUR', 2.6908605807770538)
('PEMARITL', 3.1907724079088249)
('PEMJOT', 0.6907664636907358)
('PEMLR', 2.7895052091791523)
('PEMNTVTY', 104.82986884525181)
('PENATVTY', 106.21805348447977)
('PERRP', 3.5658166891655974)
('PESCHENR', 0.065754422403710336)
('PESEX', 1.5920974046203076)
('PRCHLD', 0.34211185418967349)
('PRCITFLG', 0.47369333657031715)
('PRCITSHP', 1.7236981530935405)
('PRCIVLF', 1.3289529681588963)
('PRCOW1', 2.296023492134232)
('PRDISFLG', 1.7236796247736292)
('PRDTCOW1', 4.0723364476725639)
('PREDUCA4', 2.2960398070295267)
('PREDUCA5', 2.4933935022805809)
('PREMPHRS', 10.374866376317554)
('PREMPNOT', 2.0592287197860419)
('PRERELG', 0.3355327800706413)
('PREXPLF', 0.42762202722962678)
('PRFAMNUM', 0.70396019288276401)
('PRFTLF', 0.4473592495867233)
('PRHRUSL', 1.9407534897135048)
('PRINUYER', 2.4803109428751329)
('PRMARSTA', 3.8157651831510315)
('PRMJIND1', 4.6972743758009408)
('PRMJOCC1', 3.0460749982832249)
('PRMLR', 1.7434338998652106)
('PRNLFSCH', 0.065754422403710336)
('PRNMCHLD', 0.11842333414257929)
('PRPERTYP', 2.0)
('PRPTREA', 0.48029167678224083)
('PRTAGE', 58.151458077789684)
('PRTFAGE', 0.019737222349965361)
('PRUNEDUR', 2.82902113727673)
('PRWKSCH', 0.8749983295311019)
('PRWKSTAT', 3.0329153744807664)
('PTDTRACE', 1.6118531552772801)
('PTERNH1O', 4.0492887314428598)
('PTERNH2', 0.18750380505334605)
('PTERNHLY', 4.2467925364962076)
('PTERNWA', 213.48720528300774)
('PTIO1OCD', 3499.8886990972137)
('PTIO2OCD', 76.317279046866219)
('PUBUSCK1', 0.22370557276184611)
('PUCHINHH', 8.8421022211432287)
('PUHRCK1', 0.6907664636907358)
('PUHRCK12', 0.7565572048810576)
('PUHRCK2', 2.4407445944527622)
('PUHRCK3', 2.4867981132859871)
('PUHRCK5', 0.6907664636907358)
('PUHRCK6', 1.3420762731747435)
('PUHRCK7', 2.2499514450008289)
('PUHROFF1', 0.53944775895299557)
('PUHROFF2', 0.54608241797256252)
('PUHROT1', 0.60523850014331748)
('PUIO1MFG', 1.8749627485161724)
('PUIOCK1', 1.6381531368173488)
('PUIOCK2', 0.81582445682483962)
('PUIOCK3', 0.65792667796806725)
('PUIODP2', 0.32239389790443651)
('PULINENO', 1.565799636417196)
('PUSLFPRX', 1.388165373022602)
('PUWK', 1.671064084529108)
('PWCMPWGT', 2567.320993544733)
('PWFMWGT', 2532.2918060834527)
('PWLGWGT', 2823.6536288018292)
('PWORWGT', 4350.3982922183868)
('PWSSWGT', 2557.837406790472)
('PWSUPWGT', 3161.9642319518557)
('PWVETWGT', 2691.822150086437)


Class 3
('GEREG', 2.6111620150395267)
('GESTCEN', 53.762437765120048)
('GESTFIPS', 28.314614601489325)
('GTCBSA', 23524.815425216711)
('GTCBSASZ', 3.1817192098878873)
('GTCO', 23.455117910522066)
('GTINDVPC', 0.089483090836677034)
('GTMETSTA', 1.263841047124181)
('HEFAMINC', 6.7730741064934152)
('HEHOUSUT', 1.4990953455620297)
('HES1A', 1.1605155569128529)
('HES1B', 1.7546123745289426)
('HES1C', 1.6715833679401637)
('HES1D', 1.9718636680751882)
('HES8B', 1.5142990818850921)
('HES9', 1.1070104578814475)
('HESC1', 0.75691588548615441)
('HESC2', 0.75460962879606119)
('HESC3', 1.6854265863933631)
('HESC3A', 0.32288314095995291)
('HESC4', 1.96494489826689)
('HETENURE', 1.4824748588027084)
('HETS2O', 80.692766065000399)
('HETS3O', 13.805852142689858)
('HETS4O', 8.7544022818332561)
('HETS5O', 1.9646894339526131)
('HETS6O', 7.4137727651358141)
('HETS8CO', 33.407230669336286)
('HETS8DO', 0.23113437943036999)
('HETS8O', 82.377758382379866)
('HETS8OU', 79.529011659261059)
('HETSP3O', 59.000958793783276)
('HHSUPWGT', 2895.5599195777309)
('HRHHID', 510580616512069.62)
('HRHHID2', 91626.98654026755)
('HRHTYPE', 3.9543313472584916)
('HRNUMHOU', 2.1780464459694007)
('HRPOOR', 1.3251890903703942)
('HRSUPINT', 1.0)
('HUBUS', 1.9870849625291707)
('HUFINAL', 170.65104487571051)
('HWHHWGT', 2310.497151940298)
('HWHHWTLN', 1.211256096618375)
('OCCURNUM', 1.3773071348536436)
('PEAFEVER', 1.8851463753346909)
('PEAFNOW', 2.0)
('PEDISDRS', 1.8902214099843202)
('PEDISEAR', 1.8879155121841917)
('PEDISEYE', 1.9151297537637713)
('PEDISOUT', 1.804428661110715)
('PEDISPHY', 1.6153155585459957)
('PEDISREM', 1.8367170263387684)
('PEEDUCA', 38.546109884703363)
('PEFNTVTY', 81.898615298096828)
('PEHRACT1', 6.2598027383425396)
('PEHRACTT', 6.2621089950326336)
('PEHRUSL1', 6.1910762889777153)
('PEHRUSLT', 6.1933825456678084)
('PEHSPNON', 1.8916033176657394)
('PEIO1ICD', 1289.9596255323595)
('PEMARITL', 2.9926141463646161)
('PEMLR', 4.6900228670610016)
('PEMNTVTY', 81.846955148296729)
('PENATVTY', 80.19613660951731)
('PERET1', 0.093174536069757175)
('PERRP', 2.7956645177248465)
('PESEX', 1.6010141026493403)
('PRCHLD', 0.25138214457426394)
('PRCITSHP', 1.3367252110606695)
('PRCIVLF', 1.804425346066983)
('PRDISFLG', 1.4963123006861097)
('PRDTCOW1', 0.51431669493798182)
('PREDUCA4', 2.1116204360225703)
('PREDUCA5', 2.2652187600030618)
('PREMPHRS', 3.3612121266878554)
('PREMPNOT', 3.4132760382009488)
('PRERELG', 0.005996267288800405)
('PRFAMNUM', 0.57979874276710186)
('PRINUYER', 0.94284082896466925)
('PRMARSTA', 3.6383688042161793)
('PRMJIND1', 0.78599335474886689)
('PRMJOCC1', 0.17207197179572459)
('PRMLR', 2.6093119434719845)
('PRNMCHLD', 0.077951586231970751)
('PRPERTYP', 2.0)
('PRTAGE', 62.943703675853641)
('PRTFAGE', 0.071032706155117351)
('PRWKSCH', 0.19788091062311006)
('PRWKSTAT', 1.4105177100751329)
('PRWNTJOB', 1.4109697815108562)
('PTDTRACE', 1.3528576890711743)
('PTERNH2', 0.07784992727468204)
('PTERNHLY', 0.077849927274679681)
('PTERNWA', 2.6697318376541181)
('PTIO1OCD', 1032.3042369384109)
('PUBUSCK1', 1.4183498029191544)
('PUCHINHH', 8.787824384487493)
('PUHRCK2', 0.16330039416169062)
('PUHRCK3', 0.12409404389444301)
('PUHRCK7', 0.14116032988390931)
('PULINENO', 1.3773071348536434)
('PUNLFCK2', 1.0585734988745248)
('PUSLFPRX', 1.309965504194305)
('PUWK', 2.7255454613419827)
('PWCMPWGT', 2313.4935615458789)
('PWFMWGT', 2296.6327383364182)
('PWLGWGT', 2416.7365476420564)
('PWORWGT', 1915.2805212900287)
('PWSSWGT', 2304.8373404514305)
('PWSUPWGT', 2876.6402372276643)
('PWVETWGT', 2308.8521399858023)


Class 4
('GEREG', 2.8252427186710065)
('GESTCEN', 59.927184462365332)
('GESTFIPS', 28.878640785769761)
('GTCBSA', 23408.640779058918)
('GTCBSASZ', 3.1116504852076061)
('GTCO', 18.655339785823486)
('GTINDVPC', 0.097087378536682201)
('GTMETSTA', 1.2912621356100424)
('HEFAMINC', 8.7961165071432941)
('HEHOUSUT', 1.4563106791224063)
('HES1A', 1.0825242728658879)
('HES1B', 1.572815534476133)
('HES1C', 1.359223301695432)
('HES1D', 1.9514563107316589)
('HES8B', 1.6019417491093111)
('HES9', 1.145631067804523)
('HESC3', 1.7766990282929536)
('HESC3A', 0.45631067804922043)
('HESC4', 1.9854368932194977)
('HETENURE', 1.4174757277077292)
('HETS2O', 93.669902808068429)
('HETS3O', 18.995145608838971)
('HETS4O', 13.067961149362215)
('HETS5O', 2.441747569082847)
('HETS6O', 20.053398031928914)
('HETS8CO', 27.033980552466986)
('HETS8DO', 3.0145631016985597)
('HETS8O', 102.33495134005662)
('HETS8OU', 92.500000006187307)
('HETSP3O', 36.179611610622452)
('HHSUPWGT', 2581.5756318533481)
('HRHHID', 583061646919673.38)
('HRHHID2', 91714.626212790055)
('HRHTYPE', 3.1019417453181695)
('HRNUMHOU', 2.7427184458056186)
('HRPOOR', 1.4805825248287541)
('HRSUPINT', 1.0)
('HUBUS', 1.6213592237444698)
('HUFINAL', 154.39805830239254)
('HWHHWGT', 2058.1754794373724)
('HWHHWTLN', 1.2961165056095583)
('OCCURNUM', 1.4368932034150699)
('PEAFEVER', 1.8689320389754791)
('PEAFNOW', 2.0)
('PECYC', 0.16019417351335224)
('PEDISDRS', 1.9514563107316589)
('PEDISEAR', 1.9417475728779907)
('PEDISEYE', 1.9271844660974884)
('PEDISOUT', 1.9320388350243225)
('PEDISPHY', 1.7864077672192993)
('PEDISREM', 1.9174757282438202)
('PEEDUCA', 39.519417475174265)
('PEERNHRO', 1.4077669877097185)
('PEERNWKP', 0.28640782442556406)
('PEFNTVTY', 98.383495101260777)
('PEHRACT1', 19.174757303511445)
('PEHRACT2', 0.23300970741586385)
('PEHRACTT', 20.276699049902792)
('PEHRUSL1', 21.611650504782173)
('PEHRUSL2', 0.27669902775737082)
('PEHRUSLT', 22.776699047222358)
('PEHSPNON', 1.907766990390152)
('PEIO1COW', 2.8203883507778107)
('PEIO1ICD', 4772.0097041873269)
('PEIO2ICD', 165.57281535538561)
('PELKDUR', 1.2912621334656997)
('PEMARITL', 2.475728153756569)
('PEMJOT', 0.9514563118038325)
('PEMLR', 2.5242718430259106)
('PEMNTVTY', 108.57281547868558)
('PENATVTY', 92.223300933108291)
('PERRP', 2.3203883480988776)
('PESEX', 1.621359222634762)
('PRABSREA', 0.39320388200138945)
('PRCHLD', 0.51456310624441559)
('PRCITFLG', 0.097087378536682201)
('PRCITSHP', 1.5679611644395908)
('PRCIVLF', 1.2669902909758761)
('PRCOW1', 2.5145631083882618)
('PRDISFLG', 1.6893203886826169)
('PRDTCOW1', 4.6019417490732772)
('PREDUCA4', 2.4563106791229101)
('PREDUCA5', 2.7524271836597909)
('PREMPHRS', 10.330097095491031)
('PREMPNOT', 1.839805824342301)
('PRERELG', 0.24271844745141352)
('PREXPLF', 0.49029126268241857)
('PRFAMNUM', 0.75728155365829453)
('PRFTLF', 0.72815534009728589)
('PRHRUSL', 2.0825242738264782)
('PRINUYER', 1.4223300955623941)
('PRMARSTA', 2.9563106775126458)
('PRMJIND1', 5.7427184434400615)
('PRMJOCC1', 2.7233009753510751)
('PRMLR', 1.5728155333664249)
('PRNMCHLD', 0.17961165029286205)
('PRPERTYP', 2.0)
('PRPTHRS', 1.6310679583440397)
('PRPTREA', 4.1456310624440764)
('PRTAGE', 60.189320383843345)
('PRTFAGE', 0.033980582487338561)
('PRUNEDUR', 1.339805822734041)
('PRWKSCH', 0.90776699039015196)
('PRWKSTAT', 3.7864077650749319)
('PTDTRACE', 1.6359223294152685)
('PTERN', 0.96092232905609021)
('PTERNH1O', 0.76436893120857707)
('PTERNH2', 1.4908252680974015)
('PTERNHLY', 2.2651941993059816)
('PTERNWA', 132.52577719715217)
('PTIO1OCD', 3232.3349546436407)
('PTIO2OCD', 94.165048441655898)
('PUBUSCK1', 0.13106795995234757)
('PUCHINHH', 8.7669902915149649)
('PUHRCK1', 0.9514563118038325)
('PUHRCK12', 1.0825242728283535)
('PUHRCK2', 3.0582524292663562)
('PUHRCK3', 2.6019417501439537)
('PUHRCK5', 0.66019417619378584)
('PUHRCK6', 1.3883495162910755)
('PUHRCK7', 2.4223300998510879)
('PUHROFF1', 0.54854369087660115)
('PUHROFF2', 0.048543688196167709)
('PUHROT1', 0.60679611799861055)
('PUIO1MFG', 2.3737864095105734)
('PUIOCK1', 2.1893203902908853)
('PUIOCK2', 1.174757283510391)
('PUIOCK3', 1.1699029145835569)
('PUIODP1', 0.087378641755195371)
('PUIODP2', 0.63106796263279308)
('PUIODP3', 0.077669903901527157)
('PULINENO', 1.4368932034150699)
('PUSLFPRX', 1.3349514570237309)
('PUWK', 1.6941747565372778)
('PWCMPWGT', 2027.7329587948216)
('PWFMWGT', 2043.1064309098388)
('PWLGWGT', 2228.2964565259276)
('PWORWGT', 2930.7352292629353)
('PWSSWGT', 2034.2606301702231)
('PWSUPWGT', 2561.6680973037805)
('PWVETWGT', 2035.2865077641686)


Class 5
('GEREG', 2.7817501385464478)
('GESTCEN', 58.604912186555062)
('GESTFIPS', 25.664595179997129)
('GTCBSA', 26323.95103609471)
('GTCBSASZ', 3.9341824480327823)
('GTCO', 30.336415599404031)
('GTINDVPC', 0.10660071614471066)
('GTMETSTA', 1.1979328686487367)
('HEFAMINC', 8.0558302937799731)
('HEHOUSUT', 1.3653918004603103)
('HES1A', 1.1725975053087334)
('HES1B', 1.6294424266192631)
('HES1C', 1.5888584487558468)
('HES1D', 1.9086248528032335)
('HES8B', 1.2436476426375533)
('HES9', 1.1167571358352322)
('HESC1', 0.63960714571293209)
('HESC2', 0.56346118748734397)
('HESC3', 1.649728592303946)
('HESC3A', 0.20300200923017941)
('HESC4', 1.6954161671211678)
('HETENURE', 1.3857559398346657)
('HETS2O', 91.865669377326739)
('HETS3O', 19.919133895375843)
('HETS4O', 14.454211067613574)
('HETS5O', 5.4648827638428505)
('HETS6O', 9.0660178608104989)
('HETS8CO', 33.319949218875003)
('HETS8DO', 1.8624859061484815)
('HETS8O', 91.534895577773923)
('HETS8OU', 92.849700536409145)
('HETSP3O', 57.906513200454839)
('HHSUPWGT', 3382.1783357533868)
('HRHHID', 830796736216061.5)
('HRHHID2', 91610.240183389789)
('HRHTYPE', 3.0254824870106236)
('HRNUMHOU', 3.4467265824593611)
('HRPOOR', 1.4111379237487547)
('HRSUPINT', 1.0)
('HUBUS', 1.9543124250646471)
('HUFINAL', 171.55689674847676)
('HWHHWGT', 2613.8350220402099)
('HWHHWTLN', 1.2334834440912001)
('OCCURNUM', 1.8984880050860999)
('PEAFEVER', 1.8274106653378519)
('PEAFNOW', 1.9898472055699217)
('PECYC', 0.12187014422954319)
('PEDISDRS', 1.9137012473443336)
('PEDISEAR', 1.9137057880524055)
('PEDISEYE', 1.9390832334269907)
('PEDISOUT', 1.837555289142266)
('PEDISPHY', 1.7715621256514142)
('PEDISREM', 1.8477080835723443)
('PEEDUCA', 39.137278719119386)
('PEFNTVTY', 129.47316925002147)
('PEHRACT1', 8.831717449295148)
('PEHRACTT', 8.9078634075207361)
('PEHRUSL1', 10.547539707978402)
('PEHRUSLT', 10.770901185440128)
('PEHSPNON', 1.8477352835513681)
('PEIO1COW', 1.5329680695366075)
('PEIO1ICD', 2577.4315755637604)
('PELKDUR', 7.4928125407605899)
('PEMARITL', 2.9036043128405251)
('PEMLR', 3.9797674699635661)
('PEMNTVTY', 129.5797735915373)
('PENATVTY', 128.90461276196905)
('PERRP', 3.5837729350536152)
('PESEX', 1.5177776333503785)
('PRABSREA', 0.0051266485777627657)
('PRCHLD', 0.75638318199026233)
('PRCITFLG', 0.50763972150392056)
('PRCITSHP', 2.0557673192415185)
('PRCIVLF', 1.4873147094346315)
('PRCOW1', 1.4517457140959802)
('PRDISFLG', 1.6700387217615051)
('PRDTCOW1', 2.5075746785169519)
('PREDUCA4', 2.4112184589025056)
('PREDUCA5', 2.6802638859210091)
('PREMPHRS', 4.9083211996936313)
('PREMPNOT', 2.6751528113355403)
('PRERELG', 0.025381986075196029)
('PREXPLF', 0.13705131986159949)
('PRFAMNUM', 0.83755528894021392)
('PRHRUSL', 0.6141401733721924)
('PRINUYER', 3.3601216324254679)
('PRMARSTA', 3.4467639340938616)
('PRMJIND1', 2.7106922169980341)
('PRMJOCC1', 2.0404482018976364)
('PRMLR', 2.1776853074708309)
('PRNMCHLD', 0.29443103786095937)
('PRPERTYP', 2.0101527944300783)
('PRPTREA', 0.23864092046956625)
('PRTAGE', 60.512667485976017)
('PRTFAGE', 0.060916766580470474)
('PRUNEDUR', 7.5537293073410607)
('PRWKSCH', 0.85788030118803449)
('PRWKSTAT', 3.5584733682261684)
('PRWNTJOB', 0.50255530602420828)
('PTDTRACE', 1.6954627929422543)
('PTERNH1O', 0.36798853663181924)
('PTERNH2', 0.028123743084944447)
('PTERNHLY', 0.40611227971676367)
('PTERNWA', 23.11710119624772)
('PTIO1OCD', 2555.8621357738912)
('PUBUSCK1', 1.1117229718289128)
('PUCHINHH', 8.5837354285549488)
('PUHRCK2', 0.80701243963240954)
('PUHRCK3', 0.71056089254666455)
('PUHRCK6', 0.096378485834103231)
('PUHRCK7', 0.38059507356911615)
('PUHROFF2', 0.19295334553421339)
('PUIO1MFG', 0.89343449615389847)
('PUIOCK1', 0.29438154928427368)
('PULINENO', 1.8984880050860999)
('PUNLFCK2', 0.19289507591281016)
('PUSLFPRX', 1.4263707424116658)
('PUWK', 2.4061426052920876)
('PWCMPWGT', 2593.4920458970382)
('PWFMWGT', 2608.6994326145896)
('PWLGWGT', 2403.4900067301605)
('PWORWGT', 1819.2990120769402)
('PWSSWGT', 2590.9310393281889)
('PWSUPWGT', 3272.9305194915382)
('PWVETWGT', 2614.4152295307176)


Class 6
('GEREG', 2.8305084648663796)
('GESTCEN', 59.71186413293308)
('GESTFIPS', 23.474576395237076)
('GTCBSA', 25657.34472584074)
('GTCBSASZ', 3.7966101670299093)
('GTCO', 48.988700750765815)
('GTINDVPC', 0.15254237416571417)
('GTMETSTA', 1.2203389849060315)
('HEFAMINC', 9.062146910892988)
('HEHOUSUT', 1.2598869747065755)
('HES1A', 1.124293785748834)
('HES1B', 1.5649717477496301)
('HES1C', 1.4463276872407709)
('HES1D', 1.9774011297532277)
('HES8B', 1.5536723129725563)
('HES9', 1.0790960458637038)
('HESC1', 0.28813558063222927)
('HESC2', 0.27683614550884306)
('HESC3', 1.80225988581617)
('HESC3A', 0.4632768326016195)
('HESC4', 1.9209039546117255)
('HETENURE', 1.3333333355276102)
('HETS2O', 146.1412429968473)
('HETS3O', 20.310734650316508)
('HETS4O', 42.096045560595101)
('HETS5O', 7.0621469605360794)
('HETS6O', 23.310734663214397)
('HETS8CO', 38.27683647615796)
('HETS8DO', 12.40112926778888)
('HETS8O', 193.15254281520157)
('HETS8OU', 150.53672280581819)
('HETSP3O', 55.655367709134019)
('HHSUPWGT', 2780.0813915182248)
('HRHHID', 285162458999325.06)
('HRHHID2', 91475.632772353507)
('HRHTYPE', 3.0225988398427917)
('HRNUMHOU', 3.4463277024976469)
('HRPOOR', 1.3559322062536809)
('HRSUPINT', 1.0)
('HUBUS', 1.8813559312044446)
('HUFINAL', 153.54237404403125)
('HWHHWGT', 2225.6913715978403)
('HWHHWTLN', 1.4067796639664754)
('OCCURNUM', 1.8474576336223383)
('PEAFEVER', 1.8474576258342859)
('PEAFNOW', 2.0)
('PECYC', 0.14689266358193909)
('PEDISDRS', 1.949152542420191)
('PEDISEAR', 1.9548022595064551)
('PEDISEYE', 1.9378531073006739)
('PEDISOUT', 1.9322033897351116)
('PEDISPHY', 1.8135593209395562)
('PEDISREM', 1.9265536716979896)
('PEEDUCA', 39.468926572216347)
('PEERNHRO', 2.508474605811426)
('PEFNTVTY', 117.52542418315083)
('PEHRACT1', 16.367231781851945)
('PEHRACTT', 16.418079239907186)
('PEHRRSN3', 0.55932204702730048)
('PEHRUSL1', 18.265536882580832)
('PEHRUSLT', 18.073446485483267)
('PEHSPNON', 1.853107343395979)
('PEIO1COW', 2.5367231929549638)
('PEIO1ICD', 4672.5424111431412)
('PELKDUR', 4.587570668514493)
('PEMARITL', 2.9774011309661881)
('PEMJOT', 0.75706216128760273)
('PEMLR', 2.8757061968599014)
('PEMNTVTY', 119.89265584150026)
('PENATVTY', 114.96045241014217)
('PERRP', 3.2485875801113311)
('PESCHENR', 0.10734464026660717)
('PESEX', 1.4971751370093125)
('PRABSREA', 0.40677967286158628)
('PRCHLD', 0.76271187082857084)
('PRCITSHP', 1.8587570688299349)
('PRCIVLF', 1.3050847400447323)
('PRCOW1', 2.3785311012275563)
('PRDISFLG', 1.7514124277648011)
('PRDTCOW1', 4.4067797056094147)
('PREDUCA4', 2.4858757173677368)
('PREDUCA5', 2.7683615953155378)
