Class 1
('HETS2O', 145.91003040339328)
('HETS3O', 28.77415590564414)
('HETS4O', 24.739876631315585)
('HETS5O', 8.3573292347793267)
('HETS6O', 17.957640726610528)
('HETS7O', 6.1351678682097681)
('HETS8CO', 48.206616163693496)
('HETS8DO', 3.3687498369756357)
('HETS8O', 155.09056881184191)
('HETS8OU', 124.93056302253972)
('HETSP3O', 170.85600443957907)
('HHSUPWGT', 3182.9794063482618)
('HRHHID', 425378023644184.5)
('HRHHID2', 91809.996237392348)
('HRHTYPE', 3.0057775096335431)
('HRNUMHOU', 4.1081142366594348)
('HRPOOR', 1.2528985748539303)
('HRSUPINT', 1.0)
('HUBUS', 1.8455588174545414)
('HUFINAL', 180.15046475572626)
('HWHHWGT', 2484.7832638363298)
('HWHHWTLN', 1.2760632277464861)
('OCCURNUM', 2.5444185053390798)
('PEAFEVER', 0.83202980011297412)
('PEAFNOW', 1.2760469104414676)
('PEDISDRS', 1.2239230723514454)
('PEDISEAR', 1.2470892226135248)
('PEDISEYE', 1.2432281975697872)
('PEDISOUT', 1.196895897044548)
('PEDISPHY', 1.1582858615691021)
('PEDISREM', 1.2084791871663416)
('PEDWWNTO', 0.22198804967868926)
('PEEDUCA', 28.725721382497305)
('PEFNTVTY', 128.89001429954556)
('PEHRACT1', 1.5791628170167198)
('PEHRACTT', 1.5791628170167198)
('PEHRUSL1', 2.0849570977447893)
('PEHRUSLT', 2.0907486353103777)
('PEHSPNON', 1.7586947362307721)
('PEIO1ICD', 915.25838046527645)
('PELNMOM', 0.1216346494049792)
('PEMARITL', 2.7065286751011821)
('PEMLR', 4.177563341582303)
('PEMNTVTY', 127.7876910852342)
('PENATVTY', 100.77990165902071)
('PENLFACT', 1.0617433010477686)
('PERRP', 3.6448123524065279)
('PESCHENR', 0.50191102800737164)
('PESEX', 2.0)
('PRCHLD', 1.3069301637300244)
('PRCITFLG', 0.2335920152565196)
('PRCITSHP', 1.5926317272998287)
('PRCIVLF', 1.1505638696907095)
('PRDISFLG', 1.0907179233329662)
('PREDUCA4', 1.4826246526383042)
('PREDUCA5', 1.611969000287589)
('PREMPHRS', 1.0945934173957852)
('PREMPNOT', 2.4208234201827508)
('PRERELG', 0.027027175306080016)
('PRFAMNUM', 0.94594586440364026)
('PRINUYER', 2.7759167388648667)
('PRMARSTA', 3.2354798095020243)
('PRMJIND1', 0.23938740001395134)
('PRMLR', 2.057899541811584)
('PRNLFSCH', 0.50770229240266818)
('PRNMCHLD', 0.49612388319127854)
('PRPERTYP', 1.7586823034804893)
('PRTAGE', 29.596458714095235)
('PRTFAGE', 0.015444100174902865)
('PRWKSTAT', 1.1409185125005754)
('PRWNTJOB', 0.75287883646421894)
('PTDTRACE', 1.5482678071652123)
('PTERN', 0.16474999347902586)
('PTERNH1O', 0.1116222888773601)
('PTERNHLY', 0.11162228887736166)
('PTERNWA', 17.860329702129505)
('PTIO1OCD', 568.77402616370023)
('PUABSOT', 0.70654669272958148)
('PUBUSCK1', 0.94592989131372918)
('PUBUSCK3', 0.39959520175332719)
('PUCHINHH', 8.4478690460120216)
('PUDWCK1', 1.2567251770625094)
('PUJHCK1', 0.61773422234092779)
('PULAY', 0.47102416506232414)
('PULINENO', 2.5444185053390802)
('PULK', 0.37256802644731835)
('PUSLFPRX', 0.90732796859671627)
('PUWK', 1.5328052586754308)
('PWCMPWGT', 1729.2085629936973)
('PWFMWGT', 2528.9692535337936)
('PWLGWGT', 1363.2833640718616)
('PWORWGT', 1682.0968185569841)
('PWSSWGT', 2528.9692535337927)
('PWSUPWGT', 3221.3852867260052)
('PWVETWGT', 1731.9404116001556)


Class 4
('GEREG', 2.7022893673924657)
('GESTCEN', 55.774788551436622)
('GESTFIPS', 29.04581441054825)
('GTCBSA', 25832.59808092504)
('GTCBSASZ', 3.5152680448554929)
('GTCO', 19.889309020323608)
('GTINDVPC', 0.12977106841090674)
('GTMETSTA', 1.2061069906029049)
('HEFAMINC', 8.5954173376782563)
('HEHOUSUT', 1.2099237871353286)
('HES1A', 1.0114503882319481)
('HES1B', 1.4847331079159976)
('HES1C', 1.2824428964521524)
('HES1D', 1.8664121354593601)
('HES8B', 1.5190831072176096)
('HES9', 1.1564886243282062)
('HESC3', 1.6832059215083937)
('HESC3A', 0.38549582353899181)
('HESC4', 1.8778625238485362)
('HETENURE', 1.5114506809815413)
('HETS2O', 103.54953516131491)
('HETS3O', 16.667925834864729)
('HETS4O', 20.774736076645787)
('HETS5O', 3.6984750415443943)
('HETS6O', 21.431304596440476)
('HETS8CO', 27.736657988560555)
('HETS8DO', 5.0687058462710954)
('HETS8O', 123.47696007984747)
('HETS8OU', 111.79766577984417)
('HETSP3O', 66.75576546096039)
('HHSUPWGT', 2875.2308993561282)
('HRHHID', 558931751081578.5)
('HRHHID2', 91620.389092474652)
('HRHTYPE', 3.4427478164113801)
('HRNUMHOU', 3.1908357989631058)
('HRPOOR', 1.423664370116519)
('HRSUPINT', 1.0)
('HUBUS', 1.8969465217719303)
('HUFINAL', 165.12211638050755)
('HWHHWGT', 2248.5325512211698)
('HWHHWTLN', 1.2442749523027441)
('OCCURNUM', 1.6908372682365069)
('PEAFEVER', 1.9274808735350686)
('PEAFNOW', 1.9656488348324008)
('PECYC', 0.44274667227636949)
('PEDISDRS', 1.954198446443201)
('PEDISEAR', 1.938931261924268)
('PEDISEYE', 1.9122136890161596)
('PEDISOUT', 1.9312976724417872)
('PEDISPHY', 1.908396893043653)
('PEDISREM', 1.9007638667225828)
('PEEDUCA', 39.652670360923089)
('PEERNCOV', 0.75572621967729359)
('PEERNHRO', 6.1335919664714389)
('PEERNHRY', 0.40458097574183488)
('PEERNLAB', 0.84732932679089146)
('PEERNPER', 1.3702303965643465)
('PEERNUOT', 0.778626996455693)
('PEERNWKP', 4.4618352616482762)
('PEFNTVTY', 105.43881913630079)
('PEHRACT1', 24.759557071105679)
('PEHRACT2', 0.13358844850721144)
('PEHRACTT', 25.793908820366472)
('PEHRUSL1', 24.91222891629501)
('PEHRUSL2', 0.34351223564235678)
('PEHRUSLT', 26.141237268172009)
('PEHSPNON', 1.8778630895107278)
('PEIO1COW', 3.2709914724819016)
('PEIO1ICD', 6261.2392135725322)
('PEIO2ICD', 160.73673599744635)
('PELKDUR', 1.0114492977207419)
('PEMARITL', 3.5458001747980119)
('PEMJOT', 1.1793905889957079)
('PEMLR', 2.0228995493230082)
('PEMNTVTY', 109.27469923379006)
('PENATVTY', 92.885515805608776)
('PERRP', 3.2748070902305981)
('PESCHENR', 1.2328239814485633)
('PESEX', 2.0)
('PRCHLD', 1.9465654261406917)
('PRCITFLG', 0.076335922594664943)
('PRCITSHP', 1.5114506131063512)
('PRCIVLF', 1.1259542523561286)
('PRCOW1', 3.1297705818963961)
('PRDISFLG', 1.8015271701264806)
('PRDTCOW1', 5.511450233385327)
('PREDUCA4', 2.6145035794600555)
('PREDUCA5', 2.9847322212339296)
('PREMPHRS', 12.801534213104965)
('PREMPNOT', 1.492366075298214)
('PRERELG', 0.62977136140598577)
('PREXPLF', 0.748090929625575)
('PRFAMNUM', 0.84351079301879284)
('PRFTLF', 0.90458013633057743)
('PRHRUSL', 2.22900952494803)
('PRINUYER', 1.7748098771851848)
('PRMARSTA', 4.2137389286287208)
('PRMJIND1', 7.4885477997697292)
('PRMJOCC1', 3.156488721145799)
('PRMLR', 1.3664118229420859)
('PRNLFSCH', 1.3396942700279042)
('PRNMCHLD', 0.72137386862278052)
('PRPERTYP', 1.9885496116108001)
('PRPTHRS', 1.2557265093576009)
('PRPTREA', 3.7175600105494824)
('PRTAGE', 41.6145122800583)
('PRTFAGE', 0.0038167961297332471)
('PRUNEDUR', 1.0114492977207419)
('PRWKSCH', 0.99999888860073227)
('PRWKSTAT', 3.778621924040102)
('PTDTRACE', 1.5763362153134917)
('PTERN', 4.9236288452544956)
('PTERNH1O', 2.5027877320098861)
('PTERNH2', 3.790231234530208)
('PTERNHLY', 6.3030189665400931)
('PTERNWA', 334.35191348991225)
('PTIO1OCD', 3666.6676989207913)
('PTIO2OCD', 65.049657025033838)
('PUCHINHH', 8.7862594167349393)
('PUHRCK1', 1.1793905889957079)
('PUHRCK12', 1.2786272882421279)
('PUHRCK2', 3.5000026345382564)
('PUHRCK3', 3.3091628283278234)
('PUHRCK5', 1.1564898122173086)
('PUHRCK6', 2.0076353486183041)
('PUHRCK7', 3.2709948667542617)
('PUHROFF1', 1.0877874817554656)
('PUHROT1', 1.0954210740149319)
('PUIO1MFG', 2.8167932994080371)
('PUIOCK1', 2.5190860304054321)
('PUIOCK2', 1.4732838920671423)
('PUIOCK3', 1.4732838920671423)
('PUIODP1', 0.23664194603357111)
('PUIODP2', 0.85496291905035671)
('PUIODP3', 0.23664194603357111)
('PULINENO', 1.6908372682365069)
('PUSLFPRX', 1.3587782674793836)
('PUWK', 1.3091598952100056)
('PWCMPWGT', 2244.4020449086374)
('PWFMWGT', 2276.8863629586958)
('PWLGWGT', 2708.959109789811)
('PWORWGT', 6709.3735112799632)
('PWSSWGT', 2276.8863629586967)
('PWSUPWGT', 2913.0636732653138)
('PWVETWGT', 2232.9913111550113)


Class 5
('GEREG', 2.7204978048943613)
('GESTCEN', 56.571479027290074)
('GESTFIPS', 27.720487936864917)
('GTCBSA', 23899.512991015374)
('GTCBSASZ', 3.5217468890382886)
('GTCO', 49.950557811070311)
('GTINDVPC', 0.17391421377953473)
('GTMETSTA', 1.2484488768275901)
('HEFAMINC', 7.5341489900951144)
('HEHOUSUT', 1.4472079782880312)
('HES1A', 1.1055903173573254)
('HES1B', 1.6273270399030459)
('HES1C', 1.4161480348277586)
('HES1D', 1.8633531177444218)
('HES8B', 1.3167723179566786)
('HES9', 1.1242244384140172)
('HESC3', 1.6521749528604133)
('HESC3A', 0.18633623420636272)
('HESC4', 1.9689438903964582)
('HESCF3', 0.11179520233521179)
('HETENURE', 1.5279535067615706)
('HETS2O', 129.465666574089)
('HETS3O', 21.304368986453436)
('HETS4O', 31.596481611558417)
('HETS5O', 6.2360731658091435)
('HETS6O', 17.577732849263185)
('HETS7O', 4.6956905012895138)
('HETS8CO', 49.583894139520851)
('HETS8DO', 4.1801590818707366)
('HETS8O', 152.60876197552045)
('HETS8OU', 110.04976285787683)
('HETSP3O', 125.18016563183728)
('HHSUPWGT', 2984.7157102712195)
('HRHHID', 262031875563550.59)
('HRHHID2', 91758.805370328439)
('HRHTYPE', 3.9130554613091642)
('HRNUMHOU', 3.024842449743288)
('HRPOOR', 1.4099369132767265)
('HRSUPINT', 1.0)
('HUBUS', 1.9627360470405824)
('HUFINAL', 172.42963358116435)
('HWHHWGT', 2384.3013571837282)
('HWHHWTLN', 1.1739104805606182)
('OCCURNUM', 1.6397487460482589)
('PEAFEVER', 1.9254653369515)
('PEAFNOW', 1.9440990027136251)
('PEDISDRS', 1.9130428931100836)
('PEDISEAR', 1.8819872401781859)
('PEDISEYE', 1.8819872401789273)
('PEDISOUT', 1.8509306739030014)
('PEDISPHY', 1.7826076894475944)
('PEDISREM', 1.8012413535640366)
('PEDWRSN', 1.4037428833141186)
('PEEDUCA', 38.900609858600468)
('PEERNHRO', 0.80746557892612036)
('PEFNTVTY', 86.602683625948117)
('PEHRACT1', 8.329076167830598)
('PEHRACT2', 0.29814538142803859)
('PEHRACTT', 9.5464756642894297)
('PEHRUSL1', 8.4657230500861811)
('PEHRUSLT', 7.726587641521891)
('PEHSPNON', 1.8509306739030003)
('PEIO1COW', 1.0496722256837228)
('PEIO1ICD', 2968.0289715056047)
('PEIO2ICD', 291.46159535847187)
('PELKDUR', 0.19255460877599728)
('PEMARITL', 3.8819773821899637)
('PEMLR', 4.2919457912849444)
('PEMNTVTY', 88.105799331495518)
('PENATVTY', 75.192668958342949)
('PENLFACT', 0.018640394996001793)
('PERRP', 3.018636278746337)
('PESCHENR', 1.0124230030693859)
('PESEX', 2.0)
('PRCHLD', 1.6956367771082963)
('PRCITSHP', 1.3478284264821287)
('PRCIVLF', 1.5776431819532848)
('PRCOW1', 0.99998245031805622)
('PRDISFLG', 1.6459608071934362)
('PRDTCOW1', 2.279480202507226)
('PREDUCA4', 2.3975143693442011)
('PREDUCA5', 2.6335374237648601)
('PREMPHRS', 5.2670195617412361)
('PREMPNOT', 2.8571539842740212)
('PRERELG', 0.080745884969208134)
('PRFAMNUM', 0.77018478941327473)
('PRHRUSL', 0.29812656401020665)
('PRINUYER', 1.6397625841037766)
('PRJOBSEA', 0.080752614203247169)
('PRMARSTA', 4.6521629824380977)
('PRMJIND1', 3.0682779818235191)
('PRMJOCC1', 1.0248325461818155)
('PRMLR', 2.2608771365586109)
('PRNLFSCH', 1.0869517484816302)
('PRNMCHLD', 0.61490518311584463)
('PRPERTYP', 1.9813663342378749)
('PRPTHRS', 0.1986880211137006)
('PRPTREA', 1.4284499041136878)
('PRTAGE', 42.559070566812053)
('PRTFAGE', 0.006211221920708318)
('PRUNEDUR', 0.23603316222095541)
('PRWKSCH', 0.47204659341238159)
('PRWKSTAT', 2.3726424091149814)
('PRWNTJOB', 0.57764899784214663)
('PTDTRACE', 1.5155314186046149)
('PTERN', 1.8534286884317068)
('PTERNH1O', 0.58497294778464926)
('PTERNH2', 0.11242318405716088)
('PTERNHLY', 0.7073961318418085)
('PTERNWA', 39.264550000145867)
('PTIO1OCD', 1842.0684298010492)
('PTIO2OCD', 87.081338057564651)
('PUABSOT', 0.67081869667037453)
('PUBUSCK1', 0.96895597884677065)
('PUCHINHH', 8.6521715724403343)
('PUDWCK1', 0.51553814865255765)
('PUDWCK4', 0.31677904719016331)
('PUHRCK2', 0.76394939011245899)
('PUHRCK3', 0.81364543803814671)
('PUHRCK6', 0.26085295965798638)
('PUHRCK7', 0.82606160931954209)
('PUHROFF2', 0.13044238956891402)
('PUIO1MFG', 0.68321653525172932)
('PUIOCK1', 0.42233845745372406)
('PUJHCK1', 0.11801994572727983)
('PULINENO', 1.6397487460482589)
('PULK', 0.037274060758126136)
('PUSLFPRX', 1.2111778120846652)
('PUWK', 1.8385140459506484)
('PWCMPWGT', 2368.0260474237316)
('PWFMWGT', 2443.8489674181146)
('PWLGWGT', 1933.5434747510519)
('PWORWGT', 2253.4056126585633)
('PWSSWGT', 2443.848967418116)
('PWSUPWGT', 3100.6180919070048)
('PWVETWGT', 2355.9497912285769)


Class 6
('GEREG', 2.7300543156193466)
('GESTCEN', 57.568488717965586)
('GESTFIPS', 28.040037079852883)
('GTCBSA', 24233.270129420282)
('GTCBSASZ', 3.5007143897706761)
('GTCO', 31.191595083460424)
('GTINDVPC', 0.14469546240605805)
('GTMETSTA', 1.2250501012924584)
('HEFAMINC', 7.6468400342883145)
('HEHOUSUT', 1.3728911078289856)
('HES1A', 1.1106663027051673)
('HES1B', 1.667143208902673)
('HES1C', 1.5247354129459711)
('HES1D', 1.9714040329697722)
('HES8B', 1.6319703790583635)
('HES9', 1.1378323114616105)
('HESC3', 1.7223333799248663)
('HESC3A', 0.37146155705420736)
('HESC4', 1.9959965678607317)
('HETENURE', 1.5970831690050649)
('HETS2O', 123.01259176032229)
('HETS3O', 19.82813819516393)
('HETS4O', 19.309126072745229)
('HETS5O', 4.3648854700695825)
('HETS6O', 15.91650128508414)
('HETS8CO', 39.476970903498071)
('HETS8DO', 1.9865603581481732)
('HETS8O', 134.89420979617154)
('HETS8OU', 125.28825150045699)
('HETSP3O', 142.73865560571605)
('HHSUPWGT', 3176.3158577054437)
('HRHHID', 512234682006167.25)
('HRHHID2', 91646.864360583044)
('HRHTYPE', 2.9917070116242175)
('HRNUMHOU', 4.0408925210511555)
('HRPOOR', 1.2705175884927731)
('HRSUPINT', 0.99999999999999989)
('HUBUS', 1.9731198206387743)
('HUFINAL', 179.66828376599199)
('HWHHWGT', 2540.6361353811421)
('HWHHWTLN', 1.2639405777079158)
('OCCURNUM', 2.925364958677477)
('PEAFEVER', 0.34086326817689488)
('PEAFNOW', 0.44981381425269507)
('PEDISDRS', 0.42379150534745136)
('PEDISEAR', 0.44981381425269507)
('PEDISEYE', 0.4495278548141759)
('PEDISOUT', 0.39748323840440952)
('PEDISPHY', 0.35258760515680082)
('PEDISREM', 0.40177262921612933)
('PEEDUCA', 17.987414142593142)
('PEFNTVTY', 111.66514881988962)
('PEHRACT1', 3.3214116100283482)
('PEHRACTT', 3.3214116100283482)
('PEHRUSL1', 3.3322780686920761)
('PEHRUSLT', 3.3345657442002294)
('PEHSPNON', 1.7403488384477819)
('PEIO1ICD', 811.62571041044271)
('PELNMOM', 0.44180755689580609)
('PEMARITL', 1.2999709402462374)
